,mushroom_id,class,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_color,ring_number,ring_type,spore_print_color,population,habitat
5919,5920,poisonous,flat,smooth,buff,yes,foul,free,close,broad,white,tapering,smooth,smooth,white,white,white,one,pendant,chocolate,several,urban
5920,5921,poisonous,flat,scaly,yellow,no,foul,free,close,broad,gray,enlarging,silky,silky,buff,pink,white,one,large,chocolate,several,paths
5921,5922,poisonous,convex,smooth,buff,yes,foul,free,close,broad,chocolate,tapering,smooth,fibrous,white,white,white,one,pendant,chocolate,several,urban
5922,5923,poisonous,flat,smooth,white,yes,foul,free,close,broad,chocolate,tapering,smooth,smooth,white,white,white,one,pendant,chocolate,several,grasses
5923,5924,poisonous,flat,scaly,yellow,no,foul,free,close,broad,gray,enlarging,silky,silky,buff,brown,white,one,large,chocolate,several,grasses
5924,5925,poisonous,flat,scaly,yellow,no,foul,free,close,broad,pink,enlarging,silky,silky,brown,pink,white,one,large,chocolate,solitary,woods
5925,5926,poisonous,flat,scaly,gray,no,foul,free,close,broad,chocolate,enlarging,silky,silky,brown,pink,white,one,large,chocolate,solitary,paths
5926,5927,poisonous,flat,fibrous,gray,no,foul,free,close,broad,gray,enlarging,silky,silky,buff,brown,white,one,large,chocolate,several,paths
5927,5928,poisonous,bell,smooth,pink,yes,none,free,close,broad,gray,enlarging,smooth,smooth,white,white,white,two,pendant,green,several,meadows
5928,5929,poisonous,convex,scaly,brown,no,foul,free,close,narrow,buff,tapering,smooth,smooth,pink,white,white,one,evanescent,white,several,leaves
5929,5930,poisonous,bell,smooth,white,yes,none,free,close,broad,white,enlarging,smooth,smooth,white,white,white,two,pendant,green,several,grasses
5930,5931,edible,convex,scaly,brown,yes,none,free,close,broad,white,enlarging,smooth,smooth,white,white,white,two,evanescent,white,clustered,waste
5931,5932,poisonous,convex,scaly,brown,no,fishy,free,close,narrow,buff,tapering,smooth,smooth,pink,white,white,one,evanescent,white,several,paths
5932,5933,poisonous,convex,scaly,brown,no,fishy,free,close,narrow,buff,tapering,smooth,smooth,white,pink,white,one,evanescent,white,several,paths
5933,5934,poisonous,convex,scaly,brown,no,foul,free,close,narrow,buff,tapering,silky,smooth,white,pink,white,one,evanescent,white,several,paths
5934,5935,poisonous,flat,smooth,buff,yes,foul,free,close,broad,white,tapering,smooth,smooth,white,white,white,one,pendant,chocolate,scattered,grasses
5935,5936,poisonous,bell,scaly,yellow,no,none,free,close,narrow,white,enlarging,silky,scaly,white,brown,white,one,evanescent,white,several,woods
5936,5937,poisonous,convex,smooth,gray,yes,foul,free,close,broad,white,tapering,fibrous,fibrous,white,white,white,one,pendant,chocolate,several,urban
5937,5938,edible,flat,scaly,pink,yes,none,free,close,broad,red,enlarging,smooth,smooth,white,white,white,two,evanescent,white,clustered,waste
5938,5939,edible,knobbed,smooth,pink,yes,none,free,close,broad,red,enlarging,smooth,smooth,red,red,white,two,evanescent,white,clustered,waste
5939,5940,edible,flat,scaly,brown,yes,none,free,close,broad,white,enlarging,smooth,smooth,red,red,white,two,evanescent,white,clustered,waste
5940,5941,poisonous,bell,scaly,pink,yes,none,free,close,broad,gray,enlarging,smooth,smooth,white,white,white,two,pendant,green,several,meadows
5941,5942,poisonous,convex,smooth,gray,yes,foul,free,close,broad,white,tapering,smooth,fibrous,white,white,white,one,pendant,chocolate,several,grasses
5942,5943,poisonous,convex,smooth,gray,yes,foul,free,close,broad,pink,tapering,smooth,smooth,white,white,white,one,pendant,chocolate,scattered,grasses
5943,5944,poisonous,convex,fibrous,yellow,no,foul,free,close,broad,pink,enlarging,silky,silky,brown,brown,white,one,large,chocolate,several,grasses
5944,5945,poisonous,convex,scaly,brown,no,spicy,free,close,narrow,buff,tapering,silky,smooth,pink,white,white,one,evanescent,white,several,paths
5945,5946,poisonous,flat,scaly,buff,yes,none,free,close,broad,white,enlarging,smooth,smooth,white,white,white,two,pendant,green,several,grasses
5946,5947,poisonous,convex,smooth,buff,yes,foul,free,close,broad,chocolate,tapering,fibrous,fibrous,white,white,white,one,pendant,chocolate,several,urban
5947,5948,poisonous,bell,smooth,buff,yes,none,free,close,broad,green,enlarging,smooth,smooth,white,white,white,two,pendant,green,several,grasses
5948,5949,edible,flat,scaly,white,no,none,free,close,narrow,pink,enlarging,smooth,fibrous,white,white,white,one,flaring,chocolate,solitary,woods
5949,5950,edible,convex,scaly,brown,no,none,free,crowded,narrow,white,enlarging,fibrous,smooth,white,brown,white,one,evanescent,white,several,leaves
5950,5951,poisonous,convex,fibrous,yellow,no,foul,free,close,broad,pink,enlarging,silky,silky,brown,brown,white,one,large,chocolate,several,paths
5951,5952,poisonous,flat,smooth,buff,yes,foul,free,close,broad,chocolate,tapering,smooth,fibrous,white,white,white,one,pendant,chocolate,several,grasses
5952,5953,poisonous,flat,scaly,yellow,no,foul,free,close,broad,gray,enlarging,silky,silky,brown,pink,white,one,large,chocolate,several,grasses
5953,5954,edible,knobbed,smooth,red,yes,none,free,close,broad,red,enlarging,smooth,smooth,red,red,white,two,evanescent,white,clustered,waste
5954,5955,poisonous,flat,fibrous,yellow,no,foul,free,close,broad,chocolate,enlarging,silky,silky,pink,pink,white,one,large,chocolate,solitary,paths
5955,5956,poisonous,bell,fibrous,brown,no,none,free,close,narrow,white,enlarging,silky,scaly,white,brown,white,one,evanescent,white,several,woods
5956,5957,poisonous,convex,scaly,brown,no,spicy,free,close,narrow,buff,tapering,silky,smooth,pink,pink,white,one,evanescent,white,several,paths
5957,5958,poisonous,flat,scaly,yellow,no,foul,free,close,broad,chocolate,enlarging,silky,silky,brown,buff,white,one,large,chocolate,solitary,woods
5958,5959,poisonous,convex,scaly,yellow,no,foul,free,close,broad,gray,enlarging,silky,silky,brown,buff,white,one,large,chocolate,solitary,grasses
5959,5960,poisonous,convex,smooth,gray,yes,foul,free,close,broad,pink,tapering,fibrous,smooth,white,white,white,one,pendant,chocolate,scattered,grasses
5960,5961,poisonous,convex,scaly,brown,no,foul,free,close,narrow,buff,tapering,smooth,silky,white,pink,white,one,evanescent,white,several,woods
5961,5962,edible,convex,scaly,brown,yes,none,free,close,broad,white,enlarging,smooth,smooth,red,white,white,two,evanescent,white,clustered,waste
5962,5963,edible,flat,scaly,brown,no,none,free,crowded,narrow,white,enlarging,fibrous,fibrous,white,brown,white,one,evanescent,white,several,leaves
5963,5964,poisonous,flat,scaly,buff,yes,none,free,close,broad,gray,enlarging,smooth,smooth,white,white,white,two,pendant,green,several,grasses
5964,5965,poisonous,knobbed,fibrous,brown,no,none,free,close,narrow,white,enlarging,silky,scaly,white,yellow,white,one,evanescent,white,several,woods
5965,5966,poisonous,flat,scaly,gray,no,foul,free,close,broad,chocolate,enlarging,silky,silky,pink,brown,white,one,large,chocolate,several,grasses
5966,5967,poisonous,convex,scaly,brown,no,spicy,free,close,narrow,buff,tapering,silky,silky,pink,white,white,one,evanescent,white,several,paths
5967,5968,poisonous,flat,fibrous,gray,no,foul,free,close,broad,chocolate,enlarging,silky,silky,pink,pink,white,one,large,chocolate,solitary,woods
5968,5969,poisonous,flat,fibrous,gray,no,foul,free,close,broad,pink,enlarging,silky,silky,buff,pink,white,one,large,chocolate,several,woods
5969,5970,poisonous,convex,smooth,gray,yes,foul,free,close,broad,pink,tapering,smooth,fibrous,white,white,white,one,pendant,chocolate,scattered,grasses
5970,5971,edible,convex,scaly,green,no,none,free,close,narrow,purple,enlarging,smooth,fibrous,white,white,white,one,flaring,chocolate,solitary,woods
5971,5972,poisonous,convex,scaly,brown,no,fishy,free,close,narrow,buff,tapering,silky,smooth,pink,pink,white,one,evanescent,white,several,paths
5972,5973,poisonous,flat,smooth,pink,yes,none,free,close,broad,gray,enlarging,smooth,smooth,white,white,white,two,pendant,green,several,meadows
5973,5974,poisonous,convex,scaly,red,no,fishy,free,close,narrow,buff,tapering,silky,silky,pink,pink,white,one,evanescent,white,several,leaves
5974,5975,poisonous,flat,smooth,buff,yes,foul,free,close,broad,white,tapering,smooth,smooth,white,white,white,one,pendant,chocolate,several,grasses
5975,5976,poisonous,convex,smooth,buff,yes,foul,free,close,broad,white,tapering,smooth,smooth,white,white,white,one,pendant,chocolate,several,urban
5976,5977,edible,knobbed,smooth,red,yes,none,free,close,broad,red,enlarging,smooth,smooth,white,white,white,two,evanescent,white,clustered,waste
5977,5978,poisonous,flat,smooth,buff,yes,foul,free,close,broad,white,tapering,smooth,fibrous,white,white,white,one,pendant,chocolate,scattered,grasses
5978,5979,edible,convex,fibrous,brown,no,none,free,crowded,narrow,white,enlarging,fibrous,fibrous,white,brown,white,one,evanescent,white,several,leaves
5979,5980,poisonous,flat,scaly,yellow,no,foul,free,close,broad,pink,enlarging,silky,silky,pink,brown,white,one,large,chocolate,several,woods
5980,5981,edible,flat,scaly,white,no,none,free,close,narrow,white,enlarging,smooth,fibrous,white,white,white,one,flaring,chocolate,solitary,woods
5981,5982,poisonous,flat,smooth,white,yes,foul,free,close,broad,white,tapering,smooth,smooth,white,white,white,one,pendant,chocolate,scattered,urban
5982,5983,poisonous,flat,smooth,pink,yes,none,free,close,broad,green,enlarging,smooth,smooth,white,white,white,two,pendant,green,several,grasses
5983,5984,poisonous,flat,scaly,yellow,no,foul,free,close,broad,pink,enlarging,silky,silky,pink,brown,white,one,large,chocolate,solitary,woods
5984,5985,poisonous,flat,smooth,gray,yes,foul,free,close,broad,chocolate,tapering,smooth,fibrous,white,white,white,one,pendant,chocolate,scattered,grasses
5985,5986,poisonous,convex,scaly,brown,no,foul,free,close,narrow,buff,tapering,smooth,silky,pink,white,white,one,evanescent,white,several,leaves
5986,5987,poisonous,flat,scaly,yellow,no,foul,free,close,broad,gray,enlarging,silky,silky,buff,buff,white,one,large,chocolate,several,grasses
5987,5988,poisonous,flat,smooth,gray,yes,foul,free,close,broad,chocolate,tapering,fibrous,smooth,white,white,white,one,pendant,chocolate,scattered,grasses
5988,5989,poisonous,flat,smooth,white,yes,foul,free,close,broad,chocolate,tapering,smooth,fibrous,white,white,white,one,pendant,chocolate,scattered,urban
5989,5990,poisonous,convex,scaly,brown,no,spicy,free,close,narrow,buff,tapering,smooth,silky,white,white,white,one,evanescent,white,several,woods
5990,5991,poisonous,flat,fibrous,yellow,no,foul,free,close,broad,pink,enlarging,silky,silky,brown,brown,white,one,large,chocolate,solitary,woods
5991,5992,poisonous,convex,scaly,brown,no,foul,free,close,narrow,buff,tapering,silky,silky,white,pink,white,one,evanescent,white,several,woods
5992,5993,poisonous,bell,scaly,buff,yes,none,free,close,broad,gray,enlarging,smooth,smooth,white,white,white,two,pendant,green,several,grasses
5993,5994,poisonous,flat,scaly,yellow,no,foul,free,close,broad,gray,enlarging,silky,silky,buff,pink,white,one,large,chocolate,several,grasses
5994,5995,poisonous,convex,scaly,red,no,fishy,free,close,narrow,buff,tapering,silky,smooth,white,pink,white,one,evanescent,white,several,leaves
5995,5996,poisonous,convex,scaly,brown,no,foul,free,close,narrow,buff,tapering,silky,smooth,white,white,white,one,evanescent,white,several,woods
5996,5997,edible,knobbed,scaly,buff,yes,none,free,close,broad,red,enlarging,smooth,smooth,white,white,white,two,evanescent,white,clustered,waste
5997,5998,edible,convex,scaly,white,no,none,free,close,narrow,pink,enlarging,smooth,fibrous,white,white,white,one,flaring,chocolate,solitary,woods
5998,5999,poisonous,flat,smooth,buff,yes,foul,free,close,broad,pink,tapering,smooth,fibrous,white,white,white,one,pendant,chocolate,several,urban
5999,6000,poisonous,flat,scaly,yellow,no,foul,free,close,broad,gray,enlarging,silky,silky,brown,pink,white,one,large,chocolate,solitary,grasses
6000,6001,poisonous,convex,scaly,red,no,foul,free,close,narrow,buff,tapering,silky,smooth,pink,pink,white,one,evanescent,white,several,paths
6001,6002,poisonous,flat,smooth,red,no,spicy,free,close,narrow,buff,tapering,silky,smooth,pink,pink,white,one,evanescent,white,several,woods
6002,6003,poisonous,convex,scaly,red,no,foul,free,close,narrow,buff,tapering,smooth,smooth,white,pink,white,one,evanescent,white,several,woods
6003,6004,poisonous,convex,smooth,brown,no,foul,free,close,narrow,buff,tapering,silky,silky,white,white,white,one,evanescent,white,several,paths
6004,6005,poisonous,flat,scaly,brown,no,foul,free,close,narrow,buff,tapering,silky,smooth,white,white,white,one,evanescent,white,several,paths
6005,6006,poisonous,flat,scaly,red,no,spicy,free,close,narrow,buff,tapering,smooth,silky,pink,pink,white,one,evanescent,white,several,woods
6006,6007,poisonous,knobbed,scaly,brown,no,fishy,free,close,narrow,buff,tapering,silky,smooth,pink,pink,white,one,evanescent,white,several,leaves
6007,6008,poisonous,flat,scaly,red,no,fishy,free,close,narrow,buff,tapering,smooth,smooth,white,white,white,one,evanescent,white,several,paths
6008,6009,poisonous,convex,smooth,red,no,spicy,free,close,narrow,buff,tapering,smooth,silky,pink,white,white,one,evanescent,white,several,leaves
6009,6010,poisonous,flat,scaly,brown,no,foul,free,close,narrow,buff,tapering,smooth,silky,pink,pink,white,one,evanescent,white,several,paths
6010,6011,poisonous,flat,scaly,red,no,foul,free,close,narrow,buff,tapering,silky,silky,pink,white,white,one,evanescent,white,several,woods
6011,6012,poisonous,convex,smooth,red,no,spicy,free,close,narrow,buff,tapering,smooth,smooth,white,pink,white,one,evanescent,white,several,leaves
6012,6013,poisonous,convex,smooth,brown,no,spicy,free,close,narrow,buff,tapering,silky,silky,pink,pink,white,one,evanescent,white,several,leaves
6013,6014,poisonous,flat,smooth,red,no,foul,free,close,narrow,buff,tapering,silky,smooth,pink,white,white,one,evanescent,white,several,woods
6014,6015,poisonous,flat,smooth,red,no,fishy,free,close,narrow,buff,tapering,silky,silky,white,pink,white,one,evanescent,white,several,leaves
6015,6016,poisonous,flat,scaly,red,no,foul,free,close,narrow,buff,tapering,smooth,silky,pink,pink,white,one,evanescent,white,several,paths
6016,6017,poisonous,flat,scaly,brown,no,fishy,free,close,narrow,buff,tapering,smooth,silky,pink,pink,white,one,evanescent,white,several,paths
6017,6018,poisonous,flat,scaly,brown,no,foul,free,close,narrow,buff,tapering,silky,smooth,pink,white,white,one,evanescent,white,several,paths
6018,6019,poisonous,convex,scaly,red,no,spicy,free,close,narrow,buff,tapering,silky,smooth,white,pink,white,one,evanescent,white,several,woods
6019,6020,poisonous,knobbed,smooth,brown,no,fishy,free,close,narrow,buff,tapering,smooth,silky,pink,pink,white,one,evanescent,white,several,paths
6020,6021,poisonous,convex,smooth,brown,no,foul,free,close,narrow,buff,tapering,smooth,smooth,white,white,white,one,evanescent,white,several,leaves
6021,6022,poisonous,flat,smooth,red,no,fishy,free,close,narrow,buff,tapering,silky,silky,pink,white,white,one,evanescent,white,several,woods
6022,6023,poisonous,flat,scaly,red,no,spicy,free,close,narrow,buff,tapering,silky,silky,white,white,white,one,evanescent,white,several,leaves
6023,6024,poisonous,knobbed,smooth,red,no,fishy,free,close,narrow,buff,tapering,smooth,smooth,pink,pink,white,one,evanescent,white,several,paths
6024,6025,poisonous,flat,scaly,red,no,fishy,free,close,narrow,buff,tapering,silky,smooth,pink,pink,white,one,evanescent,white,several,woods
6025,6026,poisonous,convex,smooth,brown,no,spicy,free,close,narrow,buff,tapering,silky,silky,white,white,white,one,evanescent,white,several,paths
6026,6027,poisonous,flat,smooth,red,no,fishy,free,close,narrow,buff,tapering,silky,silky,white,white,white,one,evanescent,white,several,woods
6027,6028,poisonous,flat,smooth,brown,no,fishy,free,close,narrow,buff,tapering,silky,silky,white,white,white,one,evanescent,white,several,leaves
6028,6029,poisonous,flat,scaly,red,no,spicy,free,close,narrow,buff,tapering,silky,smooth,pink,pink,white,one,evanescent,white,several,woods
6029,6030,poisonous,flat,smooth,red,no,fishy,free,close,narrow,buff,tapering,smooth,smooth,white,pink,white,one,evanescent,white,several,leaves
6030,6031,poisonous,flat,smooth,brown,no,spicy,free,close,narrow,buff,tapering,silky,silky,white,white,white,one,evanescent,white,several,paths
6031,6032,poisonous,flat,scaly,red,no,spicy,free,close,narrow,buff,tapering,smooth,silky,white,pink,white,one,evanescent,white,several,paths
6032,6033,poisonous,convex,smooth,red,no,spicy,free,close,narrow,buff,tapering,silky,silky,pink,white,white,one,evanescent,white,several,leaves
